City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
284,porto nacional,-10.7081,-48.4172,82.4,42,53,2.62,BR,1686521409
285,ilva mare,47.3667,24.9,55.49,93,100,5.44,RO,1686521409
286,meulaboh,4.1363,96.1285,76.24,91,100,3.78,ID,1686521409
287,matale,7.4721,80.6234,73.81,86,90,4.52,LK,1686521409
288,san quintin,30.4833,-115.95,67.15,64,8,14.25,MX,1686521410
289,san angelo,31.4638,-100.437,103.1,26,0,11.01,US,1686520878
290,gravdal,68.1214,13.5031,42.69,93,0,4.61,NO,1686521410
291,thinadhoo,0.5333,72.9333,83.08,74,84,8.95,MV,1686521411
292,mahon,39.8885,4.2658,70.36,100,20,6.91,ES,1686521411
293,yining,29.0361,114.5636,71.37,79,100,1.68,CN,1686521411
294,moerai,-22.4333,-151.3333,74.64,71,0,6.26,PF,1686521412
295,san patricio,28.017,-97.5169,101.12,46,0,19.95,US,1686521323
296,kruisfontein,-34.0033,24.7314,54.28,61,99,7.7,ZA,1686521283
297,aklavik,68.2191,-135.0107,58.89,43,29,18.48,CA,1686521413
298,okha,53.5739,142.9478,45.82,88,97,5.93,RU,1686521330
299,vanimo,-2.6741,141.3028,79.2,85,100,5.7,PG,1686521160
300,quelimane,-17.8786,36.8883,70.03,90,0,4.16,MZ,1686521414
301,kichera,55.9375,110.0997,61.07,85,100,3.85,RU,1686521414
302,bud,39.447,-86.1758,65.75,95,100,16.49,US,1686521415
303,ilulissat,69.2167,-51.1,37.42,87,75,9.22,GL,1686521415
304,killybegs,54.6333,-8.45,61.65,89,82,2.13,IE,1686521415
305,murmashi,68.8154,32.8115,57.61,58,0,2.24,RU,1686521415
306,ipameri,-17.7219,-48.1597,71.69,47,2,3.38,BR,1686521416
307,gat,31.61,34.7642,70.81,100,3,2.13,IL,1686521416
308,petukhovo,55.0692,67.9019,50.85,60,100,8.46,RU,1686521416
309,horlivka,48.347,38.0542,53.83,95,88,12.26,UA,1686521416
310,la ronge,55.1001,-105.2842,81.3,32,57,8.39,CA,1686521417
311,maumere,-8.6199,122.2111,76.78,80,60,5.95,ID,1686521417
312,narrabri,-30.3167,149.7833,54.66,69,100,4.12,AU,1686521417
313,padang,-0.9492,100.3543,77.45,86,73,3.36,ID,1686521417
314,chalisgaon,20.4667,75.0167,86.34,48,30,7.23,IN,1686521418
315,lata,40.1629,-8.3327,62.92,90,100,0.65,PT,1686521418
316,ancud,-41.8697,-73.8203,46.22,81,75,2.77,CL,1686521418
317,khani,41.9563,42.9566,62.17,83,31,3.94,GE,1686521419
318,atar,20.5169,-13.0499,92.73,20,3,10.09,MR,1686521419
319,tadine,-21.55,167.8833,72.0,52,82,11.07,NC,1686521178
320,aktau,43.65,51.2,75.78,25,85,15.43,KZ,1686521419
321,daru,-9.0763,143.2092,77.94,87,100,16.71,PG,1686521391
322,mar del plata,-38.0023,-57.5575,43.09,66,0,5.75,AR,1686521420
323,ntungamo,-0.8833,29.65,65.44,78,95,2.82,UG,1686521420
324,micheweni,-4.9667,39.8333,76.14,78,13,10.2,TZ,1686521421
325,lufilufi,-13.8745,-171.5986,82.38,78,40,17.18,WS,1686521421
326,igarka,67.4667,86.5833,51.85,50,100,22.24,RU,1686521421
327,coari,-4.085,-63.1414,80.02,84,27,3.47,BR,1686521421
328,dunyapur,29.7995,71.7196,98.19,25,0,10.38,PK,1686521422
329,adrar,20.5022,-10.0711,88.54,19,11,12.57,MR,1686521422
330,anadyr,64.75,177.4833,41.5,86,75,11.18,RU,1686521422
331,mayumba,-3.432,10.6554,74.17,92,98,6.11,GA,1686521422
332,yar-sale,66.8333,70.8333,44.74,89,95,11.77,RU,1686521423
333,verkhnyaya inta,65.9811,60.3094,30.9,87,13,10.65,RU,1686521423
334,sembe,1.6481,14.5806,71.6,96,30,2.73,CG,1686521423
335,iqaluit,63.7506,-68.5145,37.13,74,75,16.11,CA,1686521424
336,saint-pierre,-21.3393,55.4781,71.28,68,0,5.75,RE,1686521424
337,port hedland,-20.3167,118.5667,62.65,67,0,8.05,AU,1686521425
338,martan-chu,43.0637,45.5622,66.09,85,90,4.54,RU,1686521425
339,nisia floresta,-6.0911,-35.2086,76.01,94,23,6.96,BR,1686521425
340,kavaratti,10.5669,72.642,85.08,76,74,23.42,IN,1686521426
341,khasan,42.4308,130.6434,56.95,97,100,4.07,RU,1686521427
342,gazojak,41.1875,61.4036,78.13,18,46,12.71,TM,1686521167
343,soanierana ivongo,-16.9167,49.5833,67.91,94,44,4.12,MG,1686521427
344,kristiinankaupunki,62.2743,21.376,50.09,67,9,14.47,FI,1686521428
345,seoul,37.5683,126.9778,65.59,70,77,1.77,KR,1686521428
346,turinsk,58.0458,63.696,39.34,73,5,8.21,RU,1686521428
347,sangar,63.9242,127.4739,52.34,83,100,13.58,RU,1686521429
348,grindavik,63.8424,-22.4338,48.15,81,100,18.41,IS,1686521429
349,stoughton,42.1251,-71.1023,79.25,59,100,7.07,US,1686521429
350,palm bay,28.0345,-80.5887,89.98,72,65,10.0,US,1686521405
351,bilibino,68.0546,166.4372,57.15,76,100,4.74,RU,1686521252
352,saint anthony,45.0205,-93.218,71.22,32,0,18.41,US,1686521430
353,bangonay,9.3144,125.5539,77.72,84,98,2.77,PH,1686521430
354,raudeberg,61.9875,5.1352,59.86,48,100,13.8,NO,1686521430
355,labuhan,-6.8844,112.2051,76.15,89,100,7.23,ID,1686521431
356,hoi an,15.8794,108.335,82.36,74,87,9.08,VN,1686521431
357,umm kaddadah,13.6017,26.6876,81.14,53,100,16.91,SD,1686521431
358,latnaya,51.6586,38.9011,57.09,87,100,14.05,RU,1686521432
359,byron bay,-28.65,153.6167,51.71,83,6,2.8,AU,1686521432
360,halifax,44.6453,-63.5724,71.35,52,75,6.22,CA,1686521305
361,necochea,-38.5473,-58.7368,43.93,51,1,13.94,AR,1686521432
362,panguna,-6.3164,155.4848,75.87,79,90,3.2,PG,1686521433
363,alvdal,62.1077,10.6307,53.22,73,62,2.28,NO,1686521433
364,saint-ambroise,48.5501,-71.3324,73.58,55,47,5.28,CA,1686521433
365,parabel,58.6978,81.4825,58.73,61,90,14.32,RU,1686521433
366,riyadh,24.6877,46.7219,95.14,14,37,5.44,SA,1686521295
367,bukachacha,52.9833,116.9167,63.61,56,5,1.92,RU,1686521434
368,coahuayana,18.7333,-103.6833,91.04,50,12,7.99,MX,1686521434
369,tygda,53.1167,126.3333,68.41,59,58,4.97,RU,1686521434
370,mae hong son,19.3003,97.9685,73.94,99,80,1.03,TH,1686521435
371,lahaina,20.8783,-156.6825,87.8,85,0,8.63,US,1686521235
372,nyurba,63.2842,118.3319,44.11,58,83,11.1,RU,1686521344
373,vallenar,-28.5708,-70.7581,62.4,56,11,4.29,CL,1686521435
374,half moon bay,37.4636,-122.4286,80.06,71,75,13.8,US,1686521195
375,mantua,45.1667,10.7833,70.09,87,96,3.0,IT,1686521436
376,the valley,18.217,-63.0578,84.81,74,40,14.97,AI,1686521436
377,ribeira brava,32.65,-17.0667,71.01,82,34,6.06,PT,1686521436
378,maracacume,-2.0428,-45.9592,74.52,95,43,3.11,BR,1686521436
379,batavia,41.85,-88.3126,57.22,84,100,17.27,US,1686520905
380,luderitz,-26.6481,15.1594,58.3,72,37,6.13,NA,1686521437
381,port hardy,50.6996,-127.4199,53.6,71,25,17.81,CA,1686521437
382,tumpat,6.1978,102.171,76.32,89,89,4.88,MY,1686521437
383,sainte-suzanne,-20.9061,55.6089,73.58,81,100,5.75,RE,1686521438
384,east london,-33.0153,27.9116,64.89,32,3,10.42,ZA,1686521230
385,peniche,39.3558,-9.3811,68.29,91,100,6.44,PT,1686521438
386,elizabeth city,36.2946,-76.2511,84.22,51,0,16.11,US,1686521234
387,balykshi,47.0667,51.8667,84.2,16,0,17.9,KZ,1686521439
388,makat,47.6469,53.3463,81.23,18,98,12.44,KZ,1686521439
389,hearst,49.6835,-83.6665,52.05,49,81,7.65,CA,1686521440
390,manicore,-5.8092,-61.3003,78.8,85,57,2.66,BR,1686521440
391,chipinge,-20.1883,32.6236,53.82,87,0,4.12,ZW,1686521440
392,nouadhibou,20.931,-17.0347,73.38,73,2,16.11,MR,1686521440
393,laguna,38.421,-121.4238,87.44,47,0,11.5,US,1686521441
394,sao gabriel da cachoeira,-0.1303,-67.0892,76.89,95,91,1.41,BR,1686521441
395,lac du bonnet,50.2536,-96.0612,74.12,32,50,8.05,CA,1686521441
396,komsomolskiy,40.4272,71.7189,81.32,39,100,4.61,UZ,1686521441
397,touros,-5.1989,-35.4608,76.17,90,8,10.8,BR,1686521441
398,patea,-39.7583,174.4833,56.26,73,43,8.52,NZ,1686521442
399,kumbo,6.2,10.6667,60.55,97,100,2.77,CM,1686521235
400,chapais,49.7834,-74.8492,64.4,56,97,2.37,CA,1686521204
401,carnot,4.9409,15.8665,70.41,96,93,1.36,CF,1686521443
402,henties bay,-22.116,14.2845,55.65,90,0,6.91,NA,1686521443
403,eenhana,-17.4667,16.3333,64.6,27,0,7.49,NA,1686521443
404,matara,5.9485,80.5353,80.13,86,91,12.66,LK,1686521443
405,sumenep,-7.0167,113.8667,80.13,79,83,13.22,ID,1686521444
406,shubarshi,48.5872,57.1869,72.43,22,74,9.98,KZ,1686521444
407,grand gaube,-20.0064,57.6608,73.38,79,12,13.18,MU,1686521444
408,kysyl-syr,63.8986,122.7617,48.33,63,98,11.52,RU,1686521444
409,nantucket,41.2835,-70.0995,71.65,82,0,8.05,US,1686521348
410,fare,-16.7,-151.0167,80.13,67,52,16.13,PF,1686521445
411,yumen,40.2833,97.2,67.59,32,2,6.91,CN,1686521388
412,tirano,46.2154,10.1679,65.46,99,57,2.35,IT,1686521445
413,dudinka,69.4058,86.1778,49.62,50,100,14.61,RU,1686521445
414,male,4.1748,73.5089,82.9,79,18,15.84,MV,1686521446
415,baker city,44.7749,-117.8344,74.91,50,0,13.8,US,1686521446
416,hurricane,37.1753,-113.2899,86.5,9,76,18.12,US,1686521330
417,long xuyen,10.3833,105.4167,76.95,92,98,5.84,VN,1686521446
418,santiago del estero,-27.7951,-64.2615,53.96,30,76,5.57,AR,1686521447
419,shubarkuduk,49.1447,56.4872,73.47,26,100,11.05,KZ,1686521447
420,bartow,27.8964,-81.8431,93.04,58,70,12.03,US,1686521213
421,pundaguitan,6.3711,126.1689,82.63,77,60,5.26,PH,1686521447
422,capoterra,39.1763,8.9718,73.54,73,0,8.05,IT,1686521448
423,the pas,53.8251,-101.2541,79.57,31,92,9.37,CA,1686521411
424,porto novo,6.4965,2.6036,77.07,81,100,3.65,BJ,1686521334
425,la cruz,23.9167,-106.9,85.75,60,3,9.17,MX,1686521448
426,chicama,-7.8447,-79.1469,72.14,75,38,8.43,PE,1686521449
427,tambura,5.6,27.4667,69.19,92,99,4.12,SS,1686521414
428,homer,59.6425,-151.5483,57.09,51,100,14.97,US,1686521219
429,caravelas,-17.7125,-39.2481,72.79,86,1,6.22,BR,1686521449
430,esso,55.9333,158.7,54.63,64,5,5.64,RU,1686521449
431,maroantsetra,-15.4333,49.7333,72.41,88,76,1.57,MG,1686521450
432,leeuwarden,53.2014,5.8086,71.6,61,19,10.36,NL,1686521450
433,alugan,12.2188,125.4808,79.57,87,99,6.91,PH,1686521450
434,rio bueno,-40.3167,-72.9667,46.54,97,63,3.44,CL,1686521451
435,esperance,-33.8667,121.9,55.27,66,90,23.31,AU,1686521451
436,hervey bay,-25.2986,152.8535,65.01,83,1,5.79,AU,1686521451
437,san juan bautista,-14.0108,-75.7358,78.31,37,34,4.54,PE,1686521451
438,tabuk,17.4189,121.4443,76.64,84,100,2.91,PH,1686521452
439,kahului,20.8947,-156.47,87.82,63,20,18.41,US,1686521452
440,katobu,-4.9408,122.5276,75.04,87,100,4.18,ID,1686521452
441,guarapari,-20.6667,-40.4975,76.89,89,27,9.46,BR,1686521452
442,takoradi,4.8845,-1.7554,77.92,77,100,9.44,GH,1686521453
443,nong han,17.3608,103.1053,81.95,87,99,7.65,TH,1686521453
444,berdigestyakh,62.0989,126.6992,56.93,90,100,9.15,RU,1686521318
445,comitancillo,15.0833,-91.7167,79.11,55,98,1.41,GT,1686521453
446,kloulklubed,7.0419,134.2556,79.3,77,96,13.85,PW,1686521454
447,anuradhapura,8.3565,80.4173,79.09,86,95,12.41,LK,1686521454
448,pemba,-12.974,40.5178,75.69,75,31,11.1,MZ,1686521455
449,roald,62.5833,6.1333,60.91,76,0,2.3,NO,1686521455
450,xining,36.6167,101.7667,50.58,84,87,2.64,CN,1686521455
451,matoury,4.8483,-52.3317,76.96,94,100,0.0,GF,1686521173
452,egvekinot,66.3167,-179.1667,42.37,74,25,3.83,RU,1686521456
453,port-gentil,-0.7193,8.7815,76.32,83,78,11.88,GA,1686521456
454,bichura,50.5881,107.6022,63.39,54,100,2.42,RU,1686521457
455,rangapara,26.8167,92.65,74.19,98,78,4.9,IN,1686521296
456,huntingdon,52.3305,-0.1865,68.7,75,100,6.13,GB,1686521457
457,sibu,2.3,111.8167,74.75,99,100,0.89,MY,1686521457
458,bandarbeyla,9.4942,50.8122,77.92,85,100,29.73,SO,1686521458
459,lodja,-3.4833,23.4333,74.66,66,94,1.95,CD,1686521458
460,gallup,35.5281,-108.7426,80.44,12,0,18.41,US,1686521458
461,key largo,25.0865,-80.4473,84.99,65,1,10.18,US,1686521458
462,luganville,-15.5333,167.1667,76.28,86,96,10.65,VU,1686521458
463,ambon,-3.6954,128.1814,80.74,42,40,6.91,ID,1686521459
464,tianpeng,30.9866,103.9393,73.38,49,100,1.3,CN,1686521459
465,salihorsk,52.7876,27.5415,46.47,76,57,7.99,BY,1686521459
466,nuuk,64.1835,-51.7216,38.01,93,100,20.71,GL,1686521460
467,itacarambi,-15.1022,-44.0919,80.02,38,69,2.66,BR,1686521460
468,dallas,32.7668,-96.7836,101.21,51,40,9.22,US,1686521248
469,oga,46.4631,10.347,50.81,90,17,1.39,IT,1686521460
470,angoche,-16.2325,39.9086,72.82,81,0,6.22,MZ,1686521461
471,sinnamary,5.3833,-52.95,79.61,85,36,8.12,GF,1686521461
472,mersing,2.4312,103.8405,77.16,90,86,3.22,MY,1686521461
473,skjervoy,70.0311,20.9714,48.2,80,22,25.7,NO,1686521462
474,bria,6.5423,21.9863,72.21,87,100,0.96,CF,1686521462
475,oistins,13.0667,-59.5333,84.29,74,75,12.66,BB,1686521462
476,murray bridge,-35.1167,139.2667,56.12,68,0,9.51,AU,1686521462
477,songea,-10.6833,35.65,60.6,73,81,0.85,TZ,1686521463
478,kalmunai,7.4167,81.8167,80.64,79,99,6.4,LK,1686521463
479,belaya gora,68.5333,146.4167,70.99,40,100,13.58,RU,1686521463
480,changping,40.2186,116.2197,62.24,64,70,4.21,CN,1686521463
481,arlit,18.7369,7.3853,87.84,31,28,9.37,NE,1686521464
482,atasu,48.6814,71.6433,60.67,48,76,6.93,KZ,1686521464
483,kulhudhuffushi,6.6221,73.07,83.52,78,85,19.04,MV,1686521464
484,tyshkivka,48.4967,30.9423,55.45,79,100,14.27,UA,1686521464
485,comodoro rivadavia,-45.8667,-67.5,35.46,64,0,8.05,AR,1686521189
486,siilinjarvi,63.0833,27.6667,60.82,51,0,6.91,FI,1686521465
487,okhotsk,59.3833,143.3,49.98,77,56,4.41,RU,1686521466
488,tondon,10.3667,-13.35,76.21,95,100,3.02,GN,1686521466
489,vengerovo,55.6848,76.7471,57.78,83,84,8.08,RU,1686521466
490,bella union,-30.2752,-57.6007,46.24,53,0,8.34,UY,1686521467
491,taltal,-25.4,-70.4833,60.55,81,40,5.77,CL,1686521467
492,norwich,52.6278,1.2983,64.33,80,0,3.44,GB,1686521304
493,igboho,8.8333,3.75,70.57,96,94,7.92,NG,1686521468
494,pangnirtung,66.1451,-65.7125,33.57,97,100,13.33,CA,1686521468
495,baruun-urt,46.6806,113.2792,57.87,54,1,6.29,MN,1686521468
496,mount gambier,-37.8333,140.7667,51.17,72,58,10.04,AU,1686521468
497,saint-joseph,-21.3667,55.6167,68.38,79,19,8.05,RE,1686521469
498,mikropolis,41.1935,23.8157,60.12,84,59,3.94,GR,1686521469
499,shimoda,34.6667,138.95,70.11,97,100,3.47,JP,1686521435
500,san bartolome de tirajana,27.9248,-15.5733,64.51,77,20,14.97,ES,1686521470
501,avesta,60.1455,16.1679,59.59,57,4,5.3,SE,1686521470
502,asosa,10.0667,34.5333,60.98,86,100,2.89,ET,1686521470
503,wenceslau braz,-23.8739,-49.8028,65.59,67,48,3.29,BR,1686521471
504,puerto baquerizo moreno,-0.9,-89.6,83.39,74,40,13.8,EC,1686521471
505,urengoy,65.9667,78.3667,47.28,83,99,9.51,RU,1686521471
506,awash,8.9833,40.1667,78.71,45,100,6.15,ET,1686521471
507,ostrovnoy,68.0531,39.5131,50.45,66,78,18.03,RU,1686521472
508,santa catarina de tepehuanes,25.35,-105.7333,92.77,10,26,23.24,MX,1686521472
509,ratnagiri,16.9833,73.3,83.23,79,76,13.42,IN,1686521472
510,quang ngai,15.1167,108.8,78.17,84,98,4.83,VN,1686521472
511,general pico,-35.6566,-63.7568,43.21,28,0,4.92,AR,1686521473
512,salalah,17.0151,54.0924,86.09,84,40,5.75,OM,1686521473
513,amuntai,-2.4177,115.2494,73.87,98,100,0.6,ID,1686521475
514,gushikawa,26.3544,127.8686,79.83,100,100,5.03,JP,1686521475
515,manoel urbano,-8.8389,-69.2597,78.62,88,90,2.95,BR,1686521475
516,jesup,31.6074,-81.8854,89.53,48,40,8.05,US,1686521476
517,falkenberg,56.9055,12.4912,60.94,56,0,8.48,SE,1686521476
518,olafsvik,64.8945,-23.7142,45.73,80,91,21.36,IS,1686521476
519,sibolga,1.7427,98.7792,77.02,86,89,3.06,ID,1686521476
520,okakarara,-20.5833,17.4333,55.47,35,0,7.02,NA,1686521477
521,jardim,-21.4803,-56.1381,69.8,87,39,6.89,BR,1686521477
522,akranes,64.3218,-22.0749,48.25,84,52,14.92,IS,1686521477
523,acapulco,16.8634,-99.8901,89.42,62,20,10.36,MX,1686521300
524,zhangzhou,24.5133,117.6556,76.86,94,93,1.1,CN,1686521478
525,plastun,44.7561,136.2939,63.27,65,100,2.51,RU,1686521478
526,paamiut,61.994,-49.6678,38.3,89,12,1.5,GL,1686521467
527,vanavara,60.34,102.2797,41.22,78,6,4.43,RU,1686521478
528,sumbe,-11.2061,13.8437,71.26,84,98,2.15,AO,1686521478
529,kenora,49.8167,-94.4337,74.37,31,40,11.01,CA,1686521479
530,coron,11.9986,120.2043,81.73,82,100,9.26,PH,1686521479
531,hambantota,6.1241,81.1185,80.94,100,20,12.66,LK,1686521479
532,todos santos,23.45,-110.2167,75.09,57,14,10.8,MX,1686521480
533,harper,4.375,-7.7169,77.77,80,94,12.71,LR,1686521290
534,araouane,18.9048,-3.5265,94.69,13,7,3.83,ML,1686521480
535,san jeronimo,-11.9472,-75.2829,59.45,55,92,3.96,PE,1686521480
536,barranca,-10.75,-77.7667,70.52,74,19,11.56,PE,1686521481
537,cabo san lucas,22.8909,-109.9124,94.6,31,0,11.5,MX,1686521407
538,hokitika,-42.7167,170.9667,49.42,81,94,1.77,NZ,1686521481
539,zdunska wola,51.5992,18.9397,62.58,75,58,1.99,PL,1686521481
540,puerto el triunfo,13.2833,-88.55,85.66,71,70,8.99,SV,1686521482
541,wenling,28.3669,121.36,72.75,88,100,3.74,CN,1686521482
542,manacor,39.5696,3.2096,75.31,80,6,4.14,ES,1686521482
543,ambikapur,23.1167,83.2,82.17,30,62,2.66,IN,1686521482
544,jumla,29.2747,82.1838,59.25,77,76,3.36,NP,1686521483
545,puerto penasco,31.3167,-113.5333,73.9,66,0,18.01,MX,1686521483
546,nanakuli,21.3906,-158.1547,87.75,46,0,14.97,US,1686521483
547,aksu,41.1231,80.2644,80.67,17,48,7.02,CN,1686521483
548,barinas,8.6226,-70.2075,84.72,71,88,6.35,VE,1686521484
549,awjilah,29.1081,21.2869,84.79,33,2,11.07,LY,1686521484
550,makakilo city,21.3469,-158.0858,86.32,51,0,16.11,US,1686521484
551,raipur,21.2333,81.6333,90.09,33,77,13.58,IN,1686521484
552,evensk,61.95,159.2333,44.51,89,100,7.27,RU,1686521445
553,sompeta,18.9333,84.6,88.54,56,65,7.34,IN,1686521485
554,hays,30.0502,-98.0336,99.09,46,0,3.0,US,1686521485
555,bamora,24.0552,78.0909,92.48,31,0,14.79,IN,1686521485
556,balikpapan,-1.2675,116.8289,76.1,95,100,6.69,ID,1686521486
557,nijar,36.9665,-2.206,67.66,88,0,8.05,ES,1686521486
558,ahipara,-35.1667,173.1667,57.81,80,25,14.5,NZ,1686521486
559,rumonge,-3.9736,29.4386,73.9,63,61,3.6,BI,1686521486
560,miri,4.4148,114.0089,77.13,91,75,5.46,MY,1686521487
561,beyneu,45.3167,55.2,77.2,23,76,10.36,KZ,1686521487
562,praia,14.9215,-23.5087,79.34,69,0,18.41,CV,1686521487
563,nemuro,43.3236,145.575,54.21,97,100,10.09,JP,1686521488
564,hay river,60.8156,-115.7999,44.56,87,100,6.91,CA,1686521488
565,teguise,29.0605,-13.564,70.02,68,20,6.91,ES,1686521488
566,sidi ali,36.0998,0.4206,71.1,58,2,2.98,DZ,1686521488
567,manacapuru,-3.2997,-60.6206,79.09,87,91,4.63,BR,1686521489
